time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-06-14T17:28:49.000Z,59.3031,-148.0801,20,1.6,ml,,,,0.57,ak,ak11625697,2015-06-15T04:41:08.004Z,"100km W of Middleton Island, Alaska",earthquake
2015-06-14T17:25:33.000Z,60.4128,-151.9748,69.7,1.9,ml,,,,0.65,ak,ak11625694,2015-06-14T17:58:52.420Z,"37km W of Kalifornsky, Alaska",earthquake
2015-06-14T17:12:05.550Z,33.8426667,-117.0551667,13.07,1.9,ml,79,20,0.07954,0.16,ci,ci37400008,2015-06-15T21:58:01.205Z,"10km ENE of Nuevo, California",earthquake
2015-06-14T16:17:09.600Z,38.7781677,-122.7555008,1.77,1,md,12,119,0.01552,0.02,nc,nc72466136,2015-06-14T16:18:45.480Z,"0km NE of The Geysers, California",earthquake
2015-06-14T16:15:49.180Z,32.8273333,-115.6083333,11,1.87,ml,24,111,0.0841,0.19,ci,ci37399984,2015-06-15T21:43:07.790Z,"4km WSW of Imperial, California",earthquake
2015-06-14T16:12:23.000Z,60.7348,-151.0328,38.9,1.5,ml,,,,0.28,ak,ak11625683,2015-06-14T16:26:39.724Z,"14km ENE of Nikiski, Alaska",earthquake
2015-06-14T16:09:59.000Z,60.64,-149.4785,15.1,1.1,ml,,,,0.51,ak,ak11625682,2015-06-15T04:41:08.577Z,"45km WSW of Whittier, Alaska",earthquake
2015-06-14T15:49:56.850Z,37.3871667,-119.2403333,24.75,1.57,md,17,140,0.04962,0.13,nc,nc72466126,2015-06-16T23:49:59.220Z,"36km E of Oakhurst, California",earthquake
2015-06-14T15:46:23.000Z,60.3461,-141.306,9.4,1.7,ml,,,,0.82,ak,ak11625679,2015-06-14T16:11:10.888Z,"69km ENE of Cape Yakataga, Alaska",earthquake
2015-06-14T15:15:35.230Z,33.3193333,-116.2868333,11.137,1.36,ml,61,20,0.1205,0.23,ci,ci37399936,2015-06-15T13:56:29.840Z,"11km NE of Borrego Springs, California",earthquake
2015-06-14T15:11:09.690Z,33.3176667,-116.2855,11.31,1.18,ml,48,21,0.1208,0.17,ci,ci37399920,2015-06-15T21:11:52.117Z,"11km NE of Borrego Springs, California",earthquake
2015-06-14T14:52:20.640Z,37.4315,-118.5733333,11.94,1.54,md,21,90,0.07861,0.05,nc,nc72466111,2015-06-15T23:11:09.580Z,"13km NW of West Bishop, California",earthquake
2015-06-14T14:48:45.160Z,37.4351667,-118.5741667,10.84,1.79,md,31,82,0.08232,0.06,nc,nc72466101,2015-06-16T02:19:03.220Z,"13km NW of West Bishop, California",earthquake
2015-06-14T14:48:12.950Z,37.4321667,-118.5728333,11.77,1.17,md,17,83,0.07923,0.04,nc,nc72466106,2015-06-19T02:04:18.810Z,"13km NW of West Bishop, California",earthquake
2015-06-14T14:47:23.000Z,60.5567,-146.9751,12.5,2.3,ml,,,,0.69,ak,ak11625671,2015-06-14T15:11:49.954Z,"66km W of Cordova, Alaska",earthquake
2015-06-14T14:27:06.090Z,35.1133333,-118.1733333,9.57,1.24,ml,25,43,0.1344,0.14,ci,ci37399888,2015-06-15T21:01:12.057Z,"7km N of Mojave, California",earthquake
2015-06-14T14:24:55.000Z,60.2006,-141.4615,4.4,1.6,ml,,,,0.8,ak,ak11625667,2015-06-14T14:41:54.977Z,"55km ENE of Cape Yakataga, Alaska",earthquake
2015-06-14T14:14:07.000Z,53.2251,-166.959,24.9,1.5,ml,,,,0.27,ak,ak11625665,2015-06-14T17:13:16.953Z,"77km SSW of Unalaska, Alaska",earthquake
2015-06-14T14:02:46.000Z,60.1621,-141.3411,0.1,1.1,ml,,,,1.04,ak,ak11625664,2015-06-14T14:12:03.560Z,"61km E of Cape Yakataga, Alaska",earthquake
2015-06-14T13:37:23.500Z,33.3183333,-116.2856667,11.507,1.71,ml,65,20,0.121,0.19,ci,ci37399864,2015-06-15T13:57:43.340Z,"11km NE of Borrego Springs, California",earthquake
2015-06-14T13:36:31.880Z,38.5383333,-122.2981667,6.74,1.09,md,10,183,0.1452,0.03,nc,nc72466091,2015-06-16T02:00:55.900Z,"13km ESE of Angwin, California",earthquake
2015-06-14T13:34:09.000Z,63.7346,-148.751,95.3,1.6,ml,,,,0.58,ak,ak11625637,2015-06-14T13:50:21.386Z,"17km SE of Healy, Alaska",earthquake
2015-06-14T13:33:14.160Z,33.923,-118.2896667,10.52,1.78,ml,52,75,0.03831,0.24,ci,ci37399856,2015-06-15T20:09:36.061Z,"3km WNW of Willowbrook, California",earthquake
2015-06-14T13:12:22.320Z,36.5227,70.2426,203.94,4.1,mb,,126,0.658,0.92,us,us20002pr0,2015-06-14T21:14:55.538Z,"34km E of Farkhar, Afghanistan",earthquake
2015-06-14T13:11:54.850Z,36.2753333,-89.455,7.68,2.68,md,36,41,0.02317,0.19,nm,nm60079752,2015-06-19T00:08:14.770Z,"4km NE of Ridgely, Tennessee",earthquake
2015-06-14T13:02:36.000Z,59.8871,-152.0346,76.4,1.6,ml,,,,0.57,ak,ak11625632,2015-06-14T17:27:51.935Z,"16km NW of Anchor Point, Alaska",earthquake
2015-06-14T12:58:34.000Z,61.4681,-146.6384,22.9,2,ml,,,,0.96,ak,ak11625628,2015-06-14T13:20:10.341Z,"40km NNW of Valdez, Alaska",earthquake
2015-06-14T12:31:49.580Z,19.464,-155.7578333,12.64,1.25,md,20,72,0.06565,0.15,hv,hv60960046,2015-06-16T22:08:51.720Z,"11km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-06-14T12:31:13.388Z,37.6953,-117.6246,0,1.46,ml,11,164.95,0.463,,nn,nn00498584,2015-06-15T19:21:55.003Z,"34km W of Goldfield, Nevada",earthquake
2015-06-14T12:26:18.000Z,63.5297,-147.3127,0.1,1.3,ml,,,,0.73,ak,ak11625625,2015-06-14T12:50:52.920Z,"83km ENE of Cantwell, Alaska",earthquake
2015-06-14T11:59:04.000Z,60.8814,-147.4392,20.2,1.6,ml,,,,0.71,ak,ak11625622,2015-06-14T12:20:29.359Z,"65km WSW of Valdez, Alaska",earthquake
2015-06-14T11:56:16.571Z,41.8627,-119.64,8.4102,1.35,ml,4,222.69,0.147,0.067,nn,nn00498590,2015-06-14T17:19:08.495Z,"68km ESE of Lakeview, Oregon",earthquake
2015-06-14T10:53:51.710Z,3.7202,127.3847,51.61,4.5,mb,,143,2.928,0.68,us,us20002pqv,2015-06-14T18:56:59.924Z,"230km NNW of Tobelo, Indonesia",earthquake
2015-06-14T10:38:04.200Z,34.2813333,-117.0248333,7.577,1.15,ml,39,58,0.02923,0.21,ci,ci37399816,2015-06-15T13:57:34.102Z,"11km WNW of Big Bear Lake, California",earthquake
2015-06-14T10:37:48.110Z,36.3079,-96.6801,9.98,2.6,mb_lg,,49,0.138,0.47,us,us20002pqs,2015-06-14T18:40:29.354Z,"11km ESE of Pawnee, Oklahoma",earthquake
2015-06-14T10:21:14.100Z,37.6351667,-121.6945,6.95,1.66,md,33,104,0.05128,0.11,nc,nc71093279,2015-06-16T00:38:06.620Z,"8km SE of Livermore, California",earthquake
2015-06-14T10:21:09.910Z,38.8411667,-122.8256667,2.58,2.64,md,76,30,0.00809,0.05,nc,nc72466021,2015-06-16T01:08:05.255Z,"9km WNW of Cobb, California",earthquake
2015-06-14T10:17:01.160Z,-7.7013,117.1425,301.36,4.3,mb,,74,3.058,0.92,us,us20002pqr,2015-06-14T18:19:37.110Z,"78km N of Utan, Indonesia",earthquake
2015-06-14T10:12:25.230Z,33.1751667,-116.0243333,5.68,1.8,ml,56,47,0.1095,0.18,ci,ci37399800,2015-06-15T19:49:28.050Z,"11km ENE of Ocotillo Wells, California",earthquake
2015-06-14T10:11:55.400Z,35.8305,-119.861,6.4,1.64,md,46,208,0.08392,0.09,nc,nc72466016,2015-06-16T01:56:41.674Z,"21km SSE of Kettleman City, California",earthquake
2015-06-14T10:10:18.000Z,59.5399,-141.7083,32.4,1.8,ml,,,,1.61,ak,ak11625596,2015-06-14T10:28:23.867Z,"71km SE of Cape Yakataga, Alaska",earthquake
2015-06-14T09:58:11.000Z,60.5027,-151.9515,163.4,1.8,ml,,,,0.88,ak,ak11625593,2015-06-14T16:42:55.549Z,"37km WNW of Kalifornsky, Alaska",earthquake
2015-06-14T09:51:28.090Z,-11.2631,162.9456,77.47,4.5,mb,,156,3.462,0.66,us,us20002pqk,2015-06-14T17:54:09.317Z,"143km SE of Kirakira, Solomon Islands",earthquake
2015-06-14T09:49:45.000Z,61.1874,-150.6558,35.8,1.4,ml,,,,0.73,ak,ak11625591,2015-06-14T10:13:46.667Z,"40km W of Anchorage, Alaska",earthquake
2015-06-14T09:49:18.200Z,18.0615,-68.374,103,3.5,Md,13,266.4,0.44915764,0.23,pr,pr15165006,2015-06-14T17:51:52.654Z,"42km SE of Boca de Yuma, Dominican Republic",earthquake
2015-06-14T09:35:24.200Z,44.3615,-110.6646667,3.71,1.51,ml,0,93,0.072,0.13,uu,uu60114362,2015-06-15T17:31:48.100Z,"17km SE of Old Faithful Geyser, Wyoming",earthquake
2015-06-14T09:20:12.650Z,37.4276667,-121.7735,4.89,1.26,md,39,59,0.05481,0.04,nc,nc72465991,2015-06-16T00:28:17.826Z,"6km NE of East Foothills, California",earthquake
2015-06-14T09:19:00.600Z,41.2526667,-111.6131667,0.93,1.46,ml,27,93,0.223,0.14,uu,uu60114357,2015-06-19T15:41:42.950Z,"19km NE of Mountain Green, Utah",earthquake
2015-06-14T09:15:43.778Z,38.7227,-119.5976,10.604,1.17,ml,10,152.5,0.252,0.1614,nn,nn00498578,2015-06-14T12:23:21.274Z,"22km SE of Gardnerville Ranchos, Nevada",earthquake
2015-06-14T09:02:28.000Z,18.1937,-67.274,27,2.6,Md,12,180,0.12845909,0.3,pr,pr15165005,2015-06-14T17:05:14.440Z,"13km SW of La Playa, Puerto Rico",earthquake
2015-06-14T08:45:44.430Z,41.6683333,-111.6415,6.29,1.03,md,14,117,0.084,0.14,uu,uu60114352,2015-06-15T16:58:47.300Z,"15km ESE of Providence, Utah",earthquake
2015-06-14T08:31:47.970Z,44.3595,-110.6618333,3.34,1.19,ml,12,103,0.071,0.14,uu,uu60114347,2015-06-15T18:19:41.330Z,"17km SE of Old Faithful Geyser, Wyoming",earthquake
2015-06-14T08:30:14.460Z,33.8036667,-116.9336667,9.32,2.25,ml,95,20,0.02882,0.16,ci,ci37399784,2015-06-15T19:34:28.126Z,"3km NE of San Jacinto, California",earthquake
2015-06-14T08:22:27.200Z,32.8225,-115.5983333,12.76,1.27,ml,17,102,0.0593,0.19,ci,ci37399776,2015-06-15T19:11:59.572Z,"4km SW of Imperial, California",earthquake
2015-06-14T08:20:31.350Z,32.8293333,-115.6036667,13.06,2.44,ml,37,46,0.06462,0.25,ci,ci37399768,2015-06-17T04:09:57.400Z,"4km WSW of Imperial, California",earthquake
2015-06-14T08:10:28.000Z,60.8147,-150.2821,33.5,1.4,ml,,,,0.41,ak,ak11625573,2015-06-14T08:32:07.191Z,"40km NE of Sterling, Alaska",earthquake
2015-06-14T08:07:26.390Z,46.5691667,-120.3958333,7.7,1.65,md,20,46,0.06705,0.23,uw,uw61026672,2015-06-17T21:01:30.905Z,"5km SE of Terrace Heights, Washington",earthquake
2015-06-14T07:54:20.340Z,44.3578333,-110.666,4.3,1.08,md,11,103,0.074,0.08,uu,uu60114337,2015-06-15T17:28:09.970Z,"17km SE of Old Faithful Geyser, Wyoming",earthquake
2015-06-14T07:52:43.560Z,33.9123333,-118.0205,9.33,1.3,ml,37,76,0.08696,0.2,ci,ci37399752,2015-06-15T18:53:38.500Z,"1km SW of La Mirada, California",earthquake
2015-06-14T07:47:26.550Z,44.3611667,-110.6625,1.89,1.35,ml,12,103,0.071,0.09,uu,uu60114332,2015-06-15T14:58:28.880Z,"17km SE of Old Faithful Geyser, Wyoming",earthquake
2015-06-14T07:32:18.850Z,44.3598333,-110.6605,3.54,1.27,ml,11,103,0.07,0.1,uu,uu60114327,2015-06-15T14:54:50.740Z,"17km SE of Old Faithful Geyser, Wyoming",earthquake
2015-06-14T07:32:18.000Z,62.987,-149.2264,67.4,3.1,ml,,,,0.74,ak,ak11625543,2015-06-14T15:34:53.077Z,"47km SSW of Cantwell, Alaska",earthquake
2015-06-14T07:25:44.000Z,65.798,-150.6912,16.8,1,ml,,,,0.68,ak,ak11625542,2015-06-14T07:49:46.003Z,"88km N of Manley Hot Springs, Alaska",earthquake
2015-06-14T07:24:53.920Z,35.5148333,-84.4456667,12.85,1.98,md,7,106,0.08981,0.06,se,se60009308,2015-06-14T13:47:38.490Z,"7km W of Madisonville, Tennessee",earthquake
2015-06-14T07:22:53.970Z,36.1986667,-89.4278333,7.65,2.63,md,13,56,0.03204,0.06,nm,nm60079742,2015-06-14T15:25:31.641Z,"8km SE of Ridgely, Tennessee",earthquake
2015-06-14T07:22:30.000Z,63.083,-151.4916,23.9,1.8,ml,,,,1.39,ak,ak11625539,2015-06-14T07:49:45.321Z,"110km NW of Talkeetna, Alaska",earthquake
2015-06-14T07:15:28.410Z,44.3615,-110.6651667,3.5,1.75,ml,15,61,0.072,0.11,uu,uu60114322,2015-06-15T14:52:14.680Z,"17km SE of Old Faithful Geyser, Wyoming",earthquake
2015-06-14T07:09:30.850Z,44.3573333,-110.6593333,4.3,1.16,md,10,149,0.071,0.06,uu,uu60008395,2015-06-15T22:46:03.770Z,"17km SE of Old Faithful Geyser, Wyoming",earthquake
2015-06-14T07:09:18.550Z,44.3595,-110.6588333,3.98,1.13,ml,10,108,0.069,0.09,uu,uu60114317,2015-06-15T22:40:53.250Z,"17km SE of Old Faithful Geyser, Wyoming",earthquake
2015-06-14T07:09:18.040Z,33.9635,-116.9631667,9.01,1.62,ml,76,32,0.04443,0.13,ci,ci37399736,2015-06-15T18:46:40.730Z,"4km NNE of Beaumont, California",earthquake
2015-06-14T07:09:07.000Z,63.2102,-150.5814,128.5,1.1,ml,,,,0.36,ak,ak11625537,2015-06-14T07:34:08.847Z,"84km WSW of Cantwell, Alaska",earthquake
2015-06-14T07:06:25.310Z,44.3601667,-110.6643333,4.19,2.44,ml,20,61,0.072,0.13,uu,uu60114312,2015-06-15T16:29:30.060Z,"17km SE of Old Faithful Geyser, Wyoming",earthquake
2015-06-14T07:04:44.000Z,63.1301,-150.3928,107.5,1.2,ml,,,,0.24,ak,ak11625534,2015-06-14T07:19:13.862Z,"78km WSW of Cantwell, Alaska",earthquake
2015-06-14T07:03:54.900Z,44.361,-110.663,3.83,1.42,ml,13,103,0.071,0.13,uu,uu60008380,2015-06-15T18:17:35.600Z,"17km SE of Old Faithful Geyser, Wyoming",earthquake
2015-06-14T07:03:29.150Z,44.3623333,-110.6648333,3.63,1.3,ml,13,103,0.072,0.14,uu,uu60114307,2015-06-15T18:13:57.170Z,"17km SE of Old Faithful Geyser, Wyoming",earthquake
2015-06-14T06:40:38.340Z,32.8176667,-115.6025,11.25,1.82,ml,25,114,0.09067,0.24,ci,ci37399728,2015-06-15T18:22:57.090Z,"4km SW of Imperial, California",earthquake
2015-06-14T06:26:56.000Z,53.3072,-165.138,50.4,2,ml,,,,0.26,ak,ak11625527,2015-06-14T16:26:38.931Z,"101km SSE of Akutan, Alaska",earthquake
2015-06-14T06:19:46.660Z,-11.4342,163.2402,35,5,mb,,82,3.797,1.21,us,us20002ppz,2015-06-14T14:22:22.529Z,"180km SE of Kirakira, Solomon Islands",earthquake
2015-06-14T06:09:59.820Z,36.7385,71.2732,154.29,4.1,mb,,75,0.679,0.46,us,us20002ppy,2015-06-14T14:12:42.040Z,"24km WNW of Ashkasham, Afghanistan",earthquake
2015-06-14T06:01:24.800Z,37.4271667,-118.5691667,13.72,1.32,md,17,88,0.0564,0.04,nc,nc72465946,2015-06-15T21:28:46.840Z,"12km NW of West Bishop, California",earthquake
2015-06-14T06:01:13.840Z,36.0348333,-117.607,0.087,1.03,ml,14,113,0.09902,0.18,ci,ci37399704,2015-06-15T13:58:27.752Z,"29km ENE of Little Lake, California",earthquake
2015-06-14T05:57:24.890Z,36.2872,-97.5253,1.69,3.2,mb_lg,,61,0.428,0.36,us,us20002ppv,2015-06-14T21:26:40.212Z,"21km W of Perry, Oklahoma",earthquake
2015-06-14T05:47:42.000Z,61.9088,-150.6119,45.4,2,ml,,,,0.54,ak,ak11625511,2015-06-14T06:09:00.672Z,"35km WNW of Willow, Alaska",earthquake
2015-06-14T05:46:34.000Z,60.1564,-141.1495,6.6,1.4,ml,,,,1.19,ak,ak11625510,2015-06-14T06:08:59.767Z,"71km E of Cape Yakataga, Alaska",earthquake
2015-06-14T05:34:07.000Z,60.1342,-141.4588,0,1.1,ml,,,,0.72,ak,ak11625506,2015-06-14T05:55:15.704Z,"54km E of Cape Yakataga, Alaska",earthquake
2015-06-14T05:32:28.680Z,38.6603,-29.0813,14.48,4.8,mb,,83,0.655,0.68,us,us20002ppt,2015-06-14T13:35:00.370Z,"36km WNW of Ribeira Grande, Portugal",earthquake
2015-06-14T05:30:13.940Z,-11.4545,163.258,35,4.8,mb,,81,3.823,0.97,us,us20002ppq,2015-06-14T13:32:43.121Z,"183km SE of Kirakira, Solomon Islands",earthquake
2015-06-14T05:27:47.720Z,38.8223343,-122.7961655,3.22,1.03,md,10,117,0.01668,0.01,nc,nc72465921,2015-06-14T05:29:20.900Z,"6km W of Cobb, California",earthquake
2015-06-14T05:14:50.400Z,32.8218333,-115.5948333,10.89,1.3,ml,17,116,0.08445,0.21,ci,ci37399696,2015-06-15T18:11:52.149Z,"4km SW of Imperial, California",earthquake
2015-06-14T05:04:45.100Z,44.3656667,-110.6638333,6.33,1.06,md,10,102,0.069,0.16,uu,uu60114302,2015-06-16T15:37:48.220Z,"16km SE of Old Faithful Geyser, Wyoming",earthquake
2015-06-14T04:57:59.100Z,37.5256667,-118.716,6.75,1.26,md,29,62,0.0382,0.06,nc,nc72465911,2015-06-15T21:20:36.150Z,"26km ESE of Mammoth Lakes, California",earthquake
2015-06-14T04:43:55.340Z,38.8390007,-122.8056641,2.78,1.16,md,15,48,0.01198,0.04,nc,nc72465906,2015-06-14T04:45:30.630Z,"7km WNW of Cobb, California",earthquake
2015-06-14T04:30:02.310Z,44.3665,-110.6663333,3.36,1.36,ml,11,101,0.071,0.12,uu,uu60114292,2015-06-15T16:09:53.320Z,"16km SE of Old Faithful Geyser, Wyoming",earthquake
2015-06-14T04:28:22.800Z,18.0358,-67.6155,22,2.2,Md,3,334.8,0.5228195,0.28,pr,pr15165004,2015-06-14T08:51:05.870Z,"45km W of Puerto Real, Puerto Rico",earthquake
2015-06-14T04:20:40.000Z,60.2411,-141.6671,7.4,1.4,ml,,,,0.86,ak,ak11625490,2015-06-14T05:24:54.978Z,"46km ENE of Cape Yakataga, Alaska",earthquake
2015-06-14T04:12:47.000Z,61.0131,-148.3352,27.7,1.7,ml,,,,0.96,ak,ak11625487,2015-06-14T04:41:13.534Z,"32km NE of Whittier, Alaska",earthquake
2015-06-14T04:06:14.000Z,61.7391,-151.7123,92.7,1.9,ml,,,,0.61,ak,ak11625484,2015-06-14T04:26:18.905Z,"88km W of Willow, Alaska",earthquake
2015-06-14T03:55:39.000Z,62.9576,-150.7901,112.7,1.9,ml,,,,0.27,ak,ak11625479,2015-06-14T04:26:18.296Z,"78km NNW of Talkeetna, Alaska",earthquake
2015-06-14T03:47:03.520Z,38.171,-122.292,8.36,2.02,md,62,56,0.05114,0.13,nc,nc72465861,2015-06-16T00:12:42.874Z,"2km W of American Canyon, California",earthquake
2015-06-14T03:39:02.000Z,63.249,-151.6366,7,1.5,ml,,,,0.9,ak,ak11625476,2015-06-14T05:24:54.169Z,"129km NW of Talkeetna, Alaska",earthquake
2015-06-14T03:31:14.200Z,19.6,-66.2839,47,3.3,Md,4,342,1.1399621,0.25,pr,pr15165003,2015-06-14T11:33:44.085Z,"125km N of Brenas, Puerto Rico",earthquake
2015-06-14T03:20:13.390Z,33.2715,-116.778,11.533,1.04,ml,31,57,0.03892,0.18,ci,ci37399664,2015-06-15T13:59:03.516Z,"4km NNW of Lake Henshaw, California",earthquake
2015-06-14T03:11:26.000Z,61.5887,-147.6244,17.9,1.5,ml,,,,1.63,ak,ak11625471,2015-06-14T03:25:14.806Z,"68km ESE of Sutton-Alpine, Alaska",earthquake
2015-06-14T02:50:59.410Z,37.993,-122.0678333,17.06,1.82,md,36,91,0.05313,0.14,nc,nc72465841,2015-06-16T02:57:09.970Z,"1km NNE of Pacheco, California",earthquake
2015-06-14T02:46:56.020Z,36.5545,-121.1013333,8.31,1.08,md,16,85,0.04894,0.03,nc,nc72465836,2015-06-15T21:36:18.330Z,"24km NE of Soledad, California",earthquake
2015-06-14T02:23:41.637Z,38.3893,-119.3932,8.3999,1.32,ml,5,144.94,0.12,0.1471,nn,nn00498565,2015-06-14T19:45:22.478Z,"20km NW of Bridgeport, California",earthquake
2015-06-14T02:19:44.000Z,60.4538,-140.8823,16.7,1.4,ml,,,,1.15,ak,ak11625468,2015-06-14T02:38:32.692Z,"95km ENE of Cape Yakataga, Alaska",earthquake
2015-06-14T02:14:28.100Z,18.68,-67.3516,68,2.5,Md,5,259.2,0.30991877,0.25,pr,pr15165002,2015-06-14T10:17:07.419Z,"33km NW of San Antonio, Puerto Rico",earthquake
2015-06-14T01:56:22.000Z,63.3822,-149.4835,99.9,3.2,ml,,,,0.53,ak,ak11625459,2015-06-14T09:58:57.533Z,"26km W of Cantwell, Alaska",earthquake
2015-06-14T01:55:15.030Z,34.3166667,-116.7515,12.677,1.39,ml,37,68,0.07021,0.23,ci,ci37399648,2015-06-15T13:59:23.866Z,"11km NE of Big Bear City, California",earthquake
2015-06-14T01:53:16.580Z,37.033,-121.4918333,4.9,1.71,md,51,50,0.009446,0.07,nc,nc72465816,2015-06-16T01:51:34.850Z,"7km ENE of Gilroy, California",earthquake
2015-06-14T01:51:36.000Z,63.2269,-150.4712,117.9,1.9,ml,,,,0.53,ak,ak11625455,2015-06-14T02:10:05.717Z,"78km WSW of Cantwell, Alaska",earthquake
2015-06-14T01:45:46.800Z,17.9631,-68.1648,79,3,Md,8,248.4,0.58390493,0.25,pr,pr15165001,2015-06-14T04:16:23.353Z,"65km SE of Boca de Yuma, Dominican Republic",earthquake
2015-06-14T01:45:46.000Z,62.915,-150.2505,85.8,1.5,ml,,,,0.85,ak,ak11625451,2015-06-14T02:10:04.852Z,"66km N of Talkeetna, Alaska",earthquake
2015-06-14T01:42:00.000Z,-32.925,-71.38,46.7,3.7,ml,,,,0.56,us,us20002q4g,2015-06-16T00:23:12.284Z,"11km WSW of Quillota, Chile",earthquake
2015-06-14T01:26:22.340Z,19.3056667,-154.98,36.69,1.85,md,45,231,0.1294,0.1,hv,hv60959781,2015-06-16T01:06:16.940Z,"19km SSW of Leilani Estates, Hawaii",earthquake
2015-06-14T01:21:53.170Z,36.186,-117.8885,2.012,1.63,ml,13,77,0.1779,0.16,ci,ci37399640,2015-06-15T13:59:41.500Z,"15km SE of Olancha, California",earthquake
2015-06-14T01:15:12.580Z,38.8368333,-122.809,2.57,2.02,md,57,30,0.01344,0.05,nc,nc72465801,2015-06-15T19:49:57.020Z,"7km WNW of Cobb, California",earthquake
2015-06-14T01:02:06.970Z,44.4166,140.4856,254.38,4,mb,,54,1.543,0.55,us,us20002pp6,2015-06-14T09:04:35.268Z,"99km SW of Rishiri Town, Japan",earthquake
2015-06-14T00:33:11.400Z,18.096,-67.0923,25,1.4,Md,3,198,0.07905175,0.18,pr,pr15165000,2015-06-14T03:06:11.117Z,"1km NW of Sabana Eneas, Puerto Rico",earthquake
2015-06-14T00:31:46.000Z,59.426,-153.3433,114.1,2,ml,,,,0.59,ak,ak11625441,2015-06-14T05:09:52.232Z,"93km WSW of Anchor Point, Alaska",earthquake
2015-06-14T00:30:05.000Z,60.8722,-147.5897,20.4,1.3,ml,,,,0.57,ak,ak11625438,2015-06-14T00:53:45.956Z,"60km E of Whittier, Alaska",earthquake
2015-06-14T00:17:21.930Z,33.5285,-117.7255,13.41,1.3,ml,28,127,0.05844,0.2,ci,ci37399608,2015-06-15T17:43:00.922Z,"2km WNW of Laguna Niguel, California",earthquake
2015-06-14T00:10:26.000Z,54.4362,-161.9979,9.9,3.2,ml,,,,0.53,ak,ak11625436,2015-06-14T08:13:10.158Z,"95km SSE of Cold Bay, Alaska",earthquake
